0,1,2,3,4,5,6,7,8,9,10
0.5,0.13043478260868824,0.19753086419753174,0.556179775280899,0.3110151187904967,0.6747967479674798,0.0,0.0,0.0,0.0,0.0
0.5,0.3913043478260789,0.5679012345679055,0.4396067415730338,0.3498920086393087,0.6544715447154472,0.0,0.0,0.0,0.0,0.0
1.0,0.18478260869564878,0.308641975308646,0.728932584269663,0.22894168466522669,0.5040650406504066,0.0,0.0,0.0,0.0,0.0
1.0,0.4239130434782581,0.4074074074074119,0.502808988764045,0.3498920086393087,0.42276422764227645,0.0,0.0,0.0,0.0,0.0
0.5,0.5652173913043441,0.5679012345679055,0.353932584269663,0.5010799136069113,0.12601626016260165,0.0,0.0,0.0,0.0,0.0
0.5,0.3369565217391255,0.3950617283950635,0.4396067415730338,0.3844492440604751,0.7886178861788619,0.0,0.0,0.0,0.0,0.0
0.0,0.6086956521739069,0.6913580246913611,0.681179775280899,0.19006479481641458,0.7439024390243903,0.0,0.0,0.0,0.0,0.0
0.0,0.5978260869565162,0.6666666666666714,0.723314606741573,0.10151187904967596,0.6341463414634148,0.0,0.0,0.0,0.0,0.0
0.5,0.3913043478260789,0.5555555555555571,0.4424157303370786,0.6501079913606911,0.6504065040650407,0.0,0.0,0.0,0.0,0.0
0.5,0.7934782608695627,0.790123456790127,0.8412921348314606,0.14470842332613387,0.8048780487804879,0.0,0.0,0.0,0.0,0.0
0.5,0.4891304347826093,0.4320987654321016,0.359550561797753,0.3455723542116631,0.8252032520325204,0.0,0.0,0.0,0.0,0.0
1.0,0.22826086956521152,0.3209876543209944,0.366573033707865,0.5161987041036716,0.07317073170731708,0.0,0.0,0.0,0.0,0.0
1.0,0.5869565217391255,0.5432098765432158,0.4213483146067414,0.43412526997840173,0.6585365853658537,0.0,0.0,0.0,0.0,0.0
0.0,0.21739130434782084,0.3209876543209944,0.3904494382022474,0.4622030237580993,0.4390243902439025,0.0,0.0,0.0,0.0,0.0
0.5,0.4999999999999929,0.6419753086419746,0.1530898876404494,0.6695464362850971,0.7032520325203253,0.0,0.0,0.0,0.0,0.0
0.5,0.7934782608695627,0.5802469135802468,0.6390449438202246,0.347732181425486,0.34146341463414637,0.0,0.0,0.0,0.0,0.0
1.0,0.5978260869565162,0.6790123456790127,0.574438202247191,0.2764578833693304,0.33333333333333337,0.0,0.0,0.0,0.0,0.0
0.5,0.25,0.3209876543209944,0.5786516853932586,0.3066954643628509,0.16666666666666669,0.0,0.0,0.0,0.0,0.0
0.5,0.5652173913043441,0.5061728395061778,0.2584269662921348,0.7321814254859611,0.524390243902439,0.0,0.0,0.0,0.0,0.0
0.0,0.8152173913043441,0.827160493827158,0.3202247191011236,0.7278617710583153,1.0,0.0,0.0,0.0,1.0,0.0
0.5,0.05434782608695343,0.11111111111111427,0.4564606741573034,0.5701943844492441,0.4024390243902439,0.0,0.0,0.0,0.0,0.0
0.5,0.5760869565217348,0.5925925925925952,0.4030898876404494,0.3801295896328294,0.39837398373983746,0.0,0.0,0.0,0.0,0.0
0.5,0.4782608695652115,0.6666666666666714,0.359550561797753,0.5356371490280777,0.7073170731707318,0.0,0.0,0.0,0.0,0.0
1.0,0.2608695652173836,0.19753086419753174,0.25561797752809,0.6285097192224622,0.14634146341463417,0.0,0.0,0.0,0.0,0.0
0.5,0.5108695652173907,0.48148148148148806,0.4648876404494382,0.5291576673866091,0.39837398373983746,0.0,0.0,0.0,0.0,0.0
0.5,0.44565217391303946,0.3703703703703738,0.3876404494382022,0.593952483801296,0.3902439024390244,0.0,0.0,0.0,0.0,0.0
0.5,0.8804347826086882,0.7283950617283992,0.7429775280898878,0.21598272138228936,0.7398373983739838,0.0,0.0,0.0,0.0,0.0
0.5,0.25,0.4320987654321016,0.2907303370786518,0.5010799136069113,0.8983739837398375,0.0,0.0,0.0,0.0,0.0
0.5,0.5760869565217348,0.7160493827160508,0.3314606741573034,0.39956803455723544,0.12601626016260165,0.0,0.0,0.0,0.0,0.0
1.0,0.4347826086956488,0.3456790123456841,0.4396067415730338,0.4168466522678185,0.3252032520325204,0.0,0.0,0.0,0.0,0.0
1.0,0.5108695652173907,0.518518518518519,0.657303370786517,0.17278617710583155,0.4634146341463415,0.0,0.0,0.0,0.0,0.0
1.0,0.6956521739130395,0.654320987654323,0.4522471910112358,0.36717062634989195,0.7723577235772359,0.0,0.0,0.0,0.0,0.0
0.5,0.5760869565217348,0.7654320987654302,0.2654494382022472,0.8639308855291576,0.861788617886179,0.0,0.0,0.0,1.0,0.0
1.0,0.21739130434782084,0.3456790123456841,0.6207865168539326,0.2742980561555075,0.3739837398373984,0.0,0.0,0.0,0.0,0.0
1.0,0.36956521739129755,0.5308641975308674,0.3876404494382022,0.43412526997840173,0.2804878048780488,0.0,0.0,0.0,0.0,0.0
0.5,0.5760869565217348,0.45679012345679126,0.5238764044943822,0.3434125269978401,0.39837398373983746,0.0,0.0,0.0,0.0,0.0
1.0,0.9239130434782581,0.8518518518518547,0.3132022471910112,0.5831533477321813,0.6585365853658537,0.0,0.0,0.0,0.0,0.0
0.5,0.4239130434782581,0.3333333333333357,0.4101123595505618,0.40172786177105835,0.0894308943089431,0.0,0.0,0.0,0.0,0.0
0.5,0.6086956521739069,0.6296296296296333,0.7668539325842698,0.21814254859611226,0.21544715447154475,0.0,0.0,0.0,0.0,0.0
0.5,0.6956521739130395,0.6419753086419746,0.5252808988764046,0.4168466522678185,0.008130081300813009,0.0,0.0,0.0,0.0,0.0
1.0,0.29347826086956275,0.308641975308646,0.297752808988764,0.6263498920086392,0.83739837398374,0.0,0.0,0.0,0.0,0.0
0.5,0.5217391304347814,0.7037037037037024,0.6264044943820226,0.24190064794816413,0.16666666666666669,0.0,0.0,0.0,0.0,0.0
0.5,0.22826086956521152,0.3456790123456841,0.4129213483146066,0.44492440604751615,0.3008130081300813,0.0,0.0,0.0,0.0,0.0
1.0,0.1630434782608674,0.20987654320987303,0.4058988764044942,0.5140388768898487,0.12195121951219513,0.0,0.0,0.0,0.0,0.0
0.5,0.6086956521739069,0.6419753086419746,0.794943820224719,0.13606911447084225,0.1626016260162602,0.0,0.0,0.0,0.0,0.0
1.0,0.7608695652173907,0.6790123456790127,0.4522471910112358,0.35853131749460043,0.3170731707317074,0.0,0.0,0.0,0.0,0.0
0.5,0.7934782608695627,0.790123456790127,0.443820224719101,0.32181425485961124,0.8739837398373985,0.0,0.0,0.0,0.0,1.0
1.0,0.021739130434781373,0.03703703703703809,0.3370786516853932,0.5442764578833692,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
0.5,0.5217391304347814,0.5061728395061778,0.3469101123595506,0.7904967602591793,0.1788617886178862,0.0,0.0,0.0,0.0,0.0
1.0,0.3260869565217348,0.3950617283950635,0.6502808988764046,0.11447084233261329,0.1869918699186992,0.0,0.0,0.0,0.0,0.0
0.5,0.5652173913043441,0.6296296296296333,0.765449438202247,0.13390928725701945,0.508130081300813,0.0,0.0,0.0,0.0,0.0
0.5,0.7391304347826093,0.6790123456790127,0.2612359550561798,0.6630669546436283,0.6666666666666667,0.0,0.0,0.0,0.0,0.0
0.5,0.9130434782608674,0.8518518518518547,0.2991573033707866,0.5183585313174945,0.5528455284552846,0.0,0.0,0.0,0.0,0.0
1.0,0.21739130434782084,0.3703703703703738,0.5533707865168538,0.33477321814254857,0.5406504065040652,0.0,0.0,0.0,0.0,0.0
1.0,0.6956521739130395,0.6049382716049436,0.3286516853932584,0.5421166306695464,0.7520325203252033,0.0,0.0,0.0,0.0,0.0
1.0,0.38043478260869534,0.48148148148148806,0.2823033707865168,0.6069114470842332,0.1585365853658537,0.0,0.0,0.0,0.0,0.0
0.5,0.4891304347826093,0.5679012345679055,0.7078651685393258,0.22246220302375808,0.13414634146341464,0.0,0.0,0.0,0.0,0.0
1.0,0.3913043478260789,0.3950617283950635,0.7963483146067414,0.21166306695464354,0.20325203252032523,0.0,0.0,0.0,0.0,0.0
0.5,0.6195652173912976,0.46913580246913966,0.3469101123595506,0.6133909287257018,0.49593495934959353,0.0,0.0,0.0,0.0,0.0
1.0,0.21739130434782084,0.3827160493827222,0.5126404494382022,0.4578833693304535,0.5691056910569107,0.0,0.0,0.0,0.0,0.0
0.5,0.25,0.3209876543209944,0.4775280898876406,0.4190064794816414,0.5569105691056911,0.0,0.0,0.0,0.0,0.0
0.5,0.9021739130434767,0.8888888888888857,0.3750000000000002,0.5442764578833692,0.11788617886178863,0.0,0.0,0.0,0.0,0.0
1.0,0.2717391304347814,0.4074074074074119,0.3525280898876406,0.5010799136069113,0.3902439024390244,0.0,0.0,0.0,0.0,0.0
1.0,0.5869565217391255,0.6172839506172849,0.2724719101123596,0.5745140388768899,0.14634146341463417,0.0,0.0,0.0,0.0,0.0
0.5,0.5760869565217348,0.45679012345679126,0.2612359550561798,0.6803455723542116,0.2886178861788618,0.0,0.0,0.0,0.0,0.0
0.5,0.9130434782608674,0.8395061728395063,0.6306179775280898,0.3563714902807775,0.7560975609756099,0.0,0.0,0.0,0.0,0.0
0.0,0.5652173913043441,0.45679012345679126,0.6446629213483146,0.347732181425486,0.41869918699187,0.0,0.0,0.0,0.0,0.0
0.5,0.25,0.4197530864197603,0.2963483146067416,0.6457883369330453,0.2520325203252033,0.0,0.0,0.0,0.0,0.0
0.5,0.22826086956521152,0.308641975308646,0.4044943820224718,0.5701943844492441,0.10162601626016261,0.0,0.0,0.0,0.0,0.0
0.0,0.4130434782608674,0.518518518518519,0.3651685393258426,0.4362850971922245,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3152173913043441,0.3827160493827222,0.5941011235955058,0.427645788336933,0.21544715447154475,0.0,0.0,0.0,0.0,0.0
0.5,0.35869565217391397,0.45679012345679126,0.3609550561797754,0.6069114470842332,0.5528455284552846,0.0,0.0,0.0,0.0,0.0
0.5,0.22826086956521152,0.3456790123456841,0.4382022471910114,0.3822894168466522,0.8577235772357724,0.0,0.0,0.0,0.0,0.0
0.5,0.35869565217391397,0.5061728395061778,0.5070224719101122,0.21814254859611226,0.459349593495935,0.0,0.0,0.0,0.0,0.0
0.0,0.2608695652173836,0.308641975308646,0.4817415730337078,0.4319654427645788,0.6707317073170732,0.0,0.0,0.0,0.0,0.0
1.0,0.3913043478260789,0.308641975308646,0.2134831460674158,0.5982721382289415,0.1626016260162602,0.0,0.0,0.0,0.0,0.0
0.5,0.28260869565216495,0.24691358024691112,0.2387640449438202,0.6609071274298055,0.052845528455284556,0.0,0.0,0.0,0.0,0.0
0.5,0.4239130434782581,0.3456790123456841,0.2570224719101124,0.6393088552915767,0.3008130081300813,0.0,0.0,0.0,0.0,0.0
0.5,0.3369565217391255,0.308641975308646,0.4044943820224718,0.5809935205183585,0.8699186991869919,0.0,0.0,0.0,0.0,0.0
1.0,0.4239130434782581,0.3580246913580325,0.6292134831460674,0.33045356371490275,0.2601626016260163,0.0,0.0,0.0,0.0,0.0
0.5,0.9021739130434767,0.8395061728395063,0.7401685393258426,0.24406047516198692,0.7317073170731708,0.0,0.0,0.0,0.0,0.0
1.0,0.6847826086956488,0.6296296296296333,0.5126404494382022,0.3045356371490281,0.5813008130081302,0.0,0.0,0.0,0.0,0.0
1.0,0.38043478260869534,0.49382716049382935,0.372191011235955,0.5334773218142548,0.12601626016260165,0.0,0.0,0.0,0.0,0.0
0.5,0.7499999999999929,0.6049382716049436,0.228932584269663,0.5917926565874729,0.44308943089430897,0.0,1.0,0.0,0.0,0.0
0.5,0.38043478260869534,0.3950617283950635,0.9396067415730338,0.10583153347732177,0.23170731707317074,0.0,0.0,0.0,0.0,0.0
1.0,0.22826086956521152,0.2839506172839492,0.3609550561797754,0.48164146868250535,0.7723577235772359,0.0,0.0,0.0,0.0,0.0
0.5,0.5978260869565162,0.6172839506172849,0.4803370786516854,0.4168466522678185,0.7113821138211383,0.0,0.0,0.0,0.0,0.0
0.0,0.5434782608695627,0.7654320987654302,0.2907303370786518,0.6241900647948164,0.7886178861788619,0.0,0.0,0.0,0.0,0.0
1.0,0.36956521739129755,0.48148148148148806,0.866573033707865,0.10151187904967596,0.3170731707317074,0.0,0.0,0.0,0.0,0.0
0.5,0.10869565217390686,0.20987654320987303,0.396067415730337,0.5831533477321813,0.8739837398373985,0.0,0.0,0.0,0.0,0.0
0.5,0.7282608695652115,0.6790123456790127,0.122191011235955,0.9762419006479479,0.7398373983739838,0.0,0.0,0.0,1.0,0.0
0.5,0.3369565217391255,0.4320987654321016,0.7148876404494382,0.20950323974082075,0.5569105691056911,0.0,0.0,0.0,0.0,0.0
0.5,0.9456521739130395,0.8888888888888857,0.1825842696629214,0.7300215982721381,0.821138211382114,0.0,0.0,0.0,0.0,0.0
0.5,0.22826086956521152,0.3703703703703738,0.3075842696629214,0.43412526997840173,0.4634146341463415,0.0,0.0,0.0,0.0,0.0
0.5,0.5434782608695627,0.48148148148148806,0.5814606741573034,0.25269978401727855,0.2967479674796748,0.0,0.0,0.0,0.0,0.0
1.0,0.3913043478260789,0.48148148148148806,0.1418539325842696,0.7602591792656586,0.6747967479674798,0.0,0.0,0.0,0.0,0.0
0.5,0.4891304347826093,0.5308641975308674,0.7219101123595506,0.3434125269978401,0.7113821138211383,0.0,0.0,0.0,0.0,0.0
0.5,0.7173913043478208,0.6790123456790127,0.2612359550561798,0.6414686825053995,0.2682926829268293,0.0,0.0,0.0,0.0,0.0
0.5,0.3913043478260789,0.5432098765432158,0.5884831460674158,0.3909287257019438,0.23577235772357727,0.0,0.0,0.0,0.0,0.0
1.0,0.5869565217391255,0.7654320987654302,0.2570224719101124,0.755939524838013,0.14634146341463417,0.0,0.0,0.0,0.0,0.0
0.5,0.18478260869564878,0.308641975308646,0.5533707865168538,0.20086393088552912,0.5284552845528456,0.0,0.0,0.0,0.0,0.0
0.0,0.7065217391304301,0.6049382716049436,0.3623595505617978,0.5658747300215982,0.40650406504065045,0.0,0.0,0.0,0.0,0.0
0.5,0.8804347826086882,0.7407407407407405,0.8567415730337078,0.12311015118790491,0.6544715447154472,0.0,0.0,0.0,0.0,0.0
0.5,0.7065217391304301,0.6419753086419746,0.598314606741573,0.25053995680345564,0.821138211382114,0.0,0.0,0.0,0.0,0.0
1.0,0.4999999999999929,0.6790123456790127,0.556179775280899,0.33261339092872566,0.6585365853658537,0.0,0.0,0.0,0.0,0.0
0.5,0.38043478260869534,0.5061728395061778,0.3567415730337078,0.49028077753779686,0.0934959349593496,0.0,0.0,0.0,0.0,0.0
0.5,0.7608695652173907,0.7530864197530889,0.3511235955056178,0.6522678185745139,0.7439024390243903,0.0,0.0,0.0,0.0,0.0
0.5,0.5652173913043441,0.46913580246913966,0.859550561797753,0.16414686825053992,0.475609756097561,0.0,0.0,0.0,0.0,0.0
0.0,0.6739130434782581,0.6296296296296333,0.4087078651685394,0.40172786177105835,0.23577235772357727,0.0,0.0,0.0,0.0,0.0
0.0,0.8369565217391255,0.827160493827158,0.6235955056179774,0.36717062634989195,0.6829268292682927,0.0,0.0,0.0,0.0,0.0
1.0,0.7499999999999929,0.6419753086419746,0.4283707865168538,0.5205183585313174,0.23170731707317074,0.0,0.0,0.0,0.0,0.0
0.5,0.3152173913043441,0.308641975308646,0.6797752808988766,0.2267818574514039,0.23983739837398377,0.0,0.0,0.0,0.0,0.0
0.0,0.8369565217391255,0.8024691358024683,0.6193820224719102,0.1879049676025918,0.475609756097561,0.0,0.0,0.0,0.0,0.0
1.0,0.5652173913043441,0.49382716049382935,0.705056179775281,0.20086393088552912,0.5691056910569107,0.0,0.0,0.0,0.0,0.0
0.5,0.22826086956521152,0.3456790123456841,0.3918539325842698,0.49028077753779686,0.2764227642276423,0.0,0.0,0.0,0.0,0.0
1.0,0.30434782608695343,0.308641975308646,0.6615168539325842,0.32829373650107985,0.6300813008130082,0.0,0.0,0.0,0.0,0.0
0.5,0.6739130434782581,0.6049382716049436,0.4803370786516854,0.4708423326133908,0.8292682926829269,0.0,0.0,0.0,0.0,0.0
0.5,0.4782608695652115,0.5679012345679055,0.4382022471910114,0.4967602591792656,0.410569105691057,0.0,0.0,0.0,0.0,0.0
0.5,0.3152173913043441,0.3827160493827222,0.3637640449438202,0.5809935205183585,0.07317073170731708,0.0,0.0,0.0,0.0,0.0
0.5,0.29347826086956275,0.3580246913580325,0.4901685393258426,0.48596112311015116,0.21951219512195125,0.0,0.0,0.0,0.0,0.0
0.5,0.7065217391304301,0.5679012345679055,0.2219101123595506,0.6565874730021597,0.2601626016260163,0.0,1.0,0.0,0.0,0.0
0.5,0.35869565217391397,0.5061728395061778,0.2626404494382022,0.775377969762419,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.4891304347826093,0.4320987654321016,0.8103932584269662,0.12526997840172782,0.25609756097560976,0.0,0.0,0.0,0.0,0.0
0.0,0.3260869565217348,0.308641975308646,0.4929775280898878,0.28293736501079914,0.30487804878048785,0.0,0.0,0.0,0.0,0.0
0.5,0.19565217391303946,0.2962962962963047,0.5632022471910114,0.36069114470842323,0.8739837398373985,0.0,0.0,0.0,0.0,0.0
1.0,0.9782608695652186,0.9629629629629619,0.4803370786516854,0.4730021598272137,0.008130081300813009,0.0,0.0,0.0,0.0,0.0
1.0,0.9021739130434767,0.8148148148148167,0.627808988764045,0.2656587473002159,0.9065040650406505,0.0,0.0,0.0,0.0,0.0
1.0,0.9347826086956488,0.9012345679012341,0.6137640449438202,0.3563714902807775,0.3252032520325204,0.0,0.0,0.0,0.0,0.0
0.5,0.2391304347826022,0.3456790123456841,0.2134831460674158,0.6025917926565874,0.5325203252032521,0.0,0.0,0.0,0.0,0.0
1.0,0.36956521739129755,0.5432098765432158,0.5140449438202246,0.48380129589632825,0.24796747967479676,0.0,0.0,0.0,0.0,0.0
0.0,0.5978260869565162,0.7654320987654302,0.348314606741573,0.6133909287257018,0.10162601626016261,0.0,0.0,0.0,0.0,0.0
0.5,0.3152173913043441,0.4074074074074119,0.330056179775281,0.5205183585313174,0.3536585365853659,0.0,0.0,0.0,0.0,0.0
1.0,0.7608695652173907,0.7407407407407405,0.425561797752809,0.4211663066954643,0.5975609756097562,0.0,0.0,0.0,0.0,0.0
0.5,0.25,0.3580246913580325,0.4761235955056178,0.36501079913606904,0.4308943089430895,0.0,0.0,0.0,0.0,0.0
0.5,0.5108695652173907,0.5802469135802468,0.2106741573033708,0.6263498920086392,0.5325203252032521,0.0,0.0,0.0,0.0,0.0
0.5,0.29347826086956275,0.23456790123456983,0.4578651685393258,0.4643628509719222,0.13414634146341464,0.0,0.0,0.0,0.0,0.0
0.5,0.8695652173913047,0.7283950617283992,0.1657303370786518,0.5399568034557235,0.8902439024390245,0.0,1.0,0.0,0.0,0.0
0.5,0.5217391304347814,0.6913580246913611,0.4030898876404494,0.5421166306695464,0.1626016260162602,0.0,0.0,0.0,0.0,0.0
0.5,0.2717391304347814,0.22222222222222143,0.2921348314606742,0.6155507559395248,0.44308943089430897,0.0,0.0,0.0,0.0,0.0
0.5,0.36956521739129755,0.518518518518519,0.2640449438202248,0.673866090712743,0.8170731707317074,0.0,0.0,0.0,0.0,0.0
0.5,0.6630434782608603,0.5679012345679055,0.6404494382022474,0.2721382289416847,0.6951219512195123,0.0,0.0,0.0,0.0,0.0
0.5,0.7934782608695627,0.790123456790127,0.359550561797753,0.6954643628509718,0.14227642276422767,0.0,0.0,0.0,0.0,0.0
1.0,0.22826086956521152,0.3456790123456841,0.4410112359550562,0.3520518358531317,0.22764227642276424,0.0,0.0,0.0,0.0,0.0
1.0,0.6739130434782581,0.6172839506172849,0.247191011235955,0.5831533477321813,0.467479674796748,0.0,0.0,0.0,0.0,0.0
0.5,0.6739130434782581,0.6296296296296333,0.5758426966292134,0.3110151187904967,0.6585365853658537,0.0,0.0,0.0,0.0,0.0
0.5,0.2608695652173836,0.3827160493827222,0.2401685393258428,0.6501079913606911,0.41869918699187,0.0,0.0,0.0,0.0,0.0
0.5,0.4999999999999929,0.6913580246913611,0.4508426966292134,0.44492440604751615,0.0813008130081301,0.0,0.0,0.0,0.0,0.0
1.0,0.5326086956521721,0.7283950617283992,0.4634831460674158,0.44708423326133895,0.6382113821138212,0.0,0.0,0.0,0.0,0.0
0.5,0.21739130434782084,0.308641975308646,0.3693820224719102,0.7213822894168467,0.02845528455284553,0.0,0.0,0.0,0.0,0.0
0.0,0.6521739130434767,0.654320987654323,0.5575842696629214,0.3563714902807775,0.7479674796747968,0.0,0.0,0.0,0.0,0.0
1.0,0.08695652173912549,0.16049382716049365,0.4775280898876406,0.4730021598272137,0.6666666666666667,0.0,0.0,0.0,0.0,0.0
0.5,0.5760869565217348,0.6172839506172849,0.7963483146067414,0.2267818574514039,0.6951219512195123,0.0,0.0,0.0,0.0,0.0
1.0,0.9673913043478208,0.9135802469135825,0.5969101123595506,0.2375809935205183,0.0813008130081301,0.0,0.0,0.0,0.0,0.0
0.0,0.08695652173912549,0.14814814814814525,0.502808988764045,0.2699784017278618,0.13414634146341464,0.0,0.0,0.0,0.0,0.0
0.5,0.5434782608695627,0.7283950617283992,0.5294943820224718,0.3801295896328294,0.43495934959349597,0.0,0.0,0.0,0.0,0.0
0.5,0.3369565217391255,0.3950617283950635,0.6390449438202246,0.2656587473002159,0.44308943089430897,0.0,0.0,0.0,0.0,0.0
1.0,0.20652173913043015,0.3209876543209944,0.5912921348314606,0.4168466522678185,0.03658536585365854,0.0,0.0,0.0,0.0,0.0
0.0,0.38043478260869534,0.4320987654321016,0.3398876404494382,0.7300215982721381,0.5487804878048781,0.0,0.0,0.0,0.0,0.0
0.5,0.5217391304347814,0.4197530864197603,0.4143258426966294,0.5788336933045355,0.47154471544715454,0.0,0.0,0.0,0.0,0.0
0.5,0.5543478260869534,0.5061728395061778,0.5140449438202246,0.40604751619870405,0.6097560975609757,0.0,0.0,0.0,0.0,0.0
0.5,0.10869565217390686,0.17283950617284205,0.6727528089887642,0.2764578833693304,0.7723577235772359,0.0,0.0,0.0,0.0,0.0
0.5,0.5869565217391255,0.5925925925925952,0.4957865168539326,0.5896328293736499,0.7804878048780488,0.0,0.0,0.0,0.0,0.0
1.0,0.4891304347826093,0.5308641975308674,0.6306179775280898,0.29373650107991367,0.6991869918699187,0.0,0.0,0.0,0.0,0.0
0.5,0.38043478260869534,0.4197530864197603,0.2514044943820224,0.5464362850971921,0.459349593495935,0.0,0.0,0.0,0.0,0.0
0.5,0.3478260869565162,0.46913580246913966,0.2837078651685394,0.5658747300215982,0.8252032520325204,1.0,0.0,0.0,0.0,0.0
0.5,0.6847826086956488,0.6419753086419746,0.6179775280898878,0.3023758099352052,0.22764227642276424,0.0,0.0,0.0,0.0,0.0
0.0,0.44565217391303946,0.44444444444444997,0.359550561797753,0.6393088552915767,0.03658536585365854,0.0,0.0,0.0,0.0,0.0
0.5,0.22826086956521152,0.308641975308646,0.6404494382022474,0.29589632829373635,0.1585365853658537,0.0,0.0,0.0,0.0,0.0
0.0,0.38043478260869534,0.518518518518519,0.3974719101123594,0.5291576673866091,0.2682926829268293,0.0,0.0,0.0,0.0,0.0
